,ItemLink,Price,Name,Image,Condition,Seller Notes,MPN,UPC,Type,Processor Speed,Brand,Memory,Model,Hard Drive Capacity,Product Line,Graphics Processing Type,Operating System Edition,Storage Type,Operating System,Color,Screen Size,Hardware Connectivity,Processor Type,Optical Drive,Bluetooth,HDMI,Height,Input Voltage,Depth,Keyboard Localization,Display Screen Type,Manufacturer,Ethernet Technology,Flash Memory Capacity,Network (RJ-45),Front Camera/Webcam,Number of Batteries,Front Camera/Webcam Resolution,Number of Cells,Graphics Controller Manufacturer,Number of USB 3.0 Ports,Graphics Controller Model,Graphics Memory Accessibility,Graphics Memory Technology,Country of Origin,Display Screen Technology,Memory Technology,Energy Star,Environmental Certification,Number of USB 3.1 Ports,Environmentally Friendly,Operating System Architecture,Operating System Platform,Maximum Battery Run Time,DisplayPort,Finger Print Reader,Graphics Memory Capacity,Focus Modes,Cellular Data Connectivity Technology,Cellular Generation,Internet Connectivity,Resolution,RAM,Storage Capacity,Additional Ports,Optical Drive Type,Bit Rate,Primary Graphics Card,Keyboard Language,USB Ports,Wifi,Features,Country/Region of Manufacture,Release Year,SSD Capacity,Bundle Listing,Near Field Communication,Touch Screen,CD/DVD Drive,Processor Core,Processor Manufacturer,Processor Model,Original Charger,3G Sim Card slot,BlueTooth,WWAN Compatible,Integrated Webcam,Display Adapters,Screen Resolution,On-Site Warranry,Manufacturer warranty,EAN,ISBN,Item Condition,Storage capacity,Keyboard Type,Touch Screen Function,WWAN,WiFi,Serial Number,Manufacturer Warranty,OS Installed,Wireless Card,Mpn,Marque,Additional Features,Recovery Partition,SKU,Product Type,Total Number of USB Ports,Processor Generation,Standard Memory,Solid State Drive Capacity,Product Family,Wireless LAN,Weight (Approximate),Product Series,Brand Name,caractéristiques,Numéro de pièce fabricant,Colour,Memory (RAM),Laptop Size,Supplémentaires caractéristiques,Dimension disque dur,Modèle processeur,Dimensions de l'écran,Mémoire (RAM),Marque processeur,Garantie,Fonctionnalité Additionelle,Neuf/Usagé,Conditions,Vitesse du processeur,Lecteur et/ou graveur,RAM Technology,CPU,Display resolution,Hard Drive 1,RAM Capacity,OS,RAM 6GB,Core,Screen resolution,Screen size,CPU Series,Single camera,Graphics Card Frequency,Graphics Chipset,WIFI 802.11b/g/n/ac,Hard Disk Memory,Form Factor,Battery Chemistry,Battery Capacity,Flash Memory,Maximum Power Supply Wattage,Backlight Technology,Number of Battery Cells,Primary Drive,Processor Configuration,Caractéristiques Additionelle,Series,Lenovo charger included,3G Sim Card Slot,WWAN compatible,Microsoft Office 2013 Pro,ISKU,Country of Manufacture,Warranty,Graphics Card,Mini DisplayPort,Hard Drive Caddy,AC Adapter,Battery,Hard Drive,RAM memory,Processor,Character,Size,Recommended Ages,Graphics Type,OS DOS,RAM 4GB,Screen type,Battery Type,CPU Intel Celeron J1900,Standby time,Display Ratio,Bandwidth,Support standard,Frequency,Mémoire RAM,Taille de l'écran,Capacité de stockage,Type de processeur,Système d'exploitation,Fast Fulfillment,Stock ID,Memory Card Supported,Aspect Ratio,Memory Card Reader,Technology,RF connector,DUAL-510 input I/F,battey,Media Drive,Hybrid Hard Drive Capacity,Size Type,Graphic Card,Wireless,Warranty - Parts,Warranty - Labor,Product Model,Flash,Gateway Tablet PC,Graphic Processor,Memory RAM,Charger,Screen Resolutions,Wireless Type,Average Battery Life (in hours),Item Weight,Processor Count,Flash Memory Size,Graphics Coprocessor,Card Description,Touchscreen,Storage Caopacity,Controller Platform,WWAN Supported,Wireless LAN Standard,
1874,http://www.ebay.com/itm/HP-11-G5-Ee-Chromebook-Celeron-N3060-1-60GHz-4GB-16GB-Chrome-11-6in-1BS76UT-ABA/401403220357?epid=571185842&hash=item5d757f1185%3Ag%3ANDwAAOSwLGtZuCZ-,$233.80,HP 11 G5 Ee Chromebook Celeron N3060 1.60GHz 4GB 16GB Chrome 11.6in 1BS76UT#ABA,https://i.ebayimg.com/images/g/NDwAAOSwLGtZuCZ-/s-l300.jpg,New other (see details),HP,1BS76UT#ABA,190781414957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,http://www.ebay.com/itm/NEW-Samsung-13-3-ATIV-Book-9-NP940Z5K-X01US-QHD-Display-Laptop-i7-8GB-256GB-SSD/201536288154?epid=219372797&hash=item2eec7fb59a%3Ag%3AUjgAAOSwZQxW3G8f,$2,69.95,"NEW Samsung 13.3"" ATIV Book 9 NP940Z5K-X01US QHD Display Laptop i7 8GB 256GB SSD",https://i.ebayimg.com/images/g/UjgAAOSwZQxW3G8f/s-l300.jpg,New,Samsung,NP940Z5L-X01US,887276124100,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,15.6in.,,,,,,ATIV,,Intel Core i7 6th Gen.,Notebook/Laptop,2.50GHz,8GB,,256GB,ATIV Book 9 Lite,,,Black,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,http://www.ebay.com/itm/Acer-Aspire-9412-Motherboard-Motherboard-Motherboard-BP-957/282653971736?hash=item41cf7d5518%3Ag%3AgF8AAOSwnF9Y6gea,$51.17,Acer Aspire 9412 Motherboard Motherboard Motherboard #BP-957,https://i.ebayimg.com/images/g/gF8AAOSwnF9Y6gea/s-l300.jpg,Used,Acer,Does Not Apply,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aspire,,,,,,,,Acer Aspire 9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,http://www.ebay.com/itm/NEW-HP-V1P74UT-ABA-ProBook-640-G2-Notebook-PC-i7-6600U-14-in-8GB-256GB-HD/182711596006?epid=237935023&hash=item2a8a75b3e6%3Ag%3AISYAAOSwmQBZjH9R,$1,350.98,NEW HP V1P74UT#ABA ProBook 640 G2 Notebook PC i7-6600U 14-in 8GB 256GB HD,https://i.ebayimg.com/images/g/ISYAAOSwmQBZjH9R/s-l300.jpg,New,HP Business,V1P74UT#ABA,889894960689,,Yes,,,,,,,,DDR4 SDRAM,,,3-cell,,,,Windows 7 Professional,,,,,,HD Graphics 520,,14-in,,,,,,ProBook,,Core i7,,2.60 GHz,,,,,8GB,V1P74UT,,Notebook,i7-6600U,,Intel,Dual-core (2 Core),4.30 lb,640 G2,1920 x 1080,HP,889894960689,,,,,,,,,,,,,,,,,,,,,,,,,,,DVD-Writer,,,,,,,,,,,,,,,,,256GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,http://www.ebay.com/itm/NEW-HP-W2A17UT-ABA-ProBook-650-G2-Notebook-PC-i5-6200U-15-6-in-8GB-256GB-HD/182665013790?epid=1464740198&hash=item2a87aeea1e%3Ag%3ADgYAAOSwTY9ZZjz3,$1,48.98,NEW HP W2A17UT#ABA ProBook 650 G2 Notebook PC i5-6200U 15.6-in 8GB 256GB HD,https://i.ebayimg.com/images/g/DgYAAOSwTY9ZZjz3/s-l300.jpg,New,HP Business,W2A17UT#ABA,889899383476,,Yes,Shared,,,,,,,,,,,,,,Windows 7 Professional,,64-bit,,,Intel,HD Graphics 520,,15.6-in,,,,,,,,Core i5,,,,,,,8GB,W2A17UT,,Notebook,i5-6200U,,Intel,Dual-core (2 Core),,,1920 x 1080,,889899383476,,,,,,,,,,,,,,,,,,,,,,,10.25 Hour,,,,DVD-Writer,,,,,,,,,,,,,,,,,256GB,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Yes,ProBook 650 G2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,http://www.ebay.com/itm/NEW-HP-Pavilion-X360-m3-u003dx-13-3-Touch-Laptop-i3-6100U-2-3GHz-12GB-1TB-WS-10/201626678735?epid=219529752&hash=item2ef1e2f5cf%3Ag%3A7bUAAOSw0fhXjQuF,$984.95,"NEW HP Pavilion X360 m3-u003dx 13.3"" Touch Laptop i3-6100U 2.3GHz 12GB 1TB WS 10",https://i.ebayimg.com/images/g/7bUAAOSw0fhXjQuF/s-l300.jpg,New,HP,L0Q55UA,889296631606,,,,,,,,,,,,,,,,,Windows 8.1,,,,,,,,13.3in.,,,,,,x360,HDD (Hard Disk Drive),Intel i3-6100U,Notebook/Laptop,2.20GHz,4GB,,128GB,m3-u003dx,,,Silver,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,http://www.ebay.com/itm/NEW-Lenovo-YOGA-700-11-80QE000LUS-11-6-Touch-Laptop-M3-6Y30-0-9GHz-4GB-128GB/191730598460?epid=1442217718&hash=item2ca408c23c%3Ag%3ArkwAAOSwT5tWODT%7E,$1,169.95,"NEW Lenovo YOGA 700 11-80QE000LUS 11.6"" Touch Laptop M3-6Y30 0.9GHz 4GB 128GB",https://i.ebayimg.com/images/g/rkwAAOSwT5tWODT~/s-l300.jpg,New,Lenovo,YOGA 11 80QE000LUS,889955143327,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,"11.6""",,,,,,Ultrabook Convertible,,Intel Core M3-6Y30,Tablet/Laptop Convertible,0.9GHz,4 GB,,128 GB SSD,80QE000LUS,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,http://www.ebay.com/itm/Inventory-Services-Jobs-Customer-Vendor-Sales-Invoice-Barcode-Tracking-Software/191383547758?hash=item2c8f592f6e%3Ag%3Ayp8AAOxyVaBS8WTD,$39.99,Inventory Services Jobs Customer Vendor Sales Invoice Barcode Tracking Software,https://i.ebayimg.com/images/g/yp8AAOxyVaBS8WTD/s-l300.jpg,New,DDMS,DDMS,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDMS,,,,,,,,DDMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,http://www.ebay.com/itm/New-Lenovo-720-80X7001TUS-Touch-SCRN-15-6-Laptop-Quad-i7-2-8GHz-16GB-512GB-SSD/201897979460?epid=237246994&hash=item2f020eae44%3Ag%3AlWEAAOSwWWxY99Rv,$1,829.95,"New Lenovo 720 80X7001TUS Touch-SCRN 15.6"" Laptop Quad i7 2.8GHz 16GB 512GB SSD",https://i.ebayimg.com/images/g/lWEAAOSwWWxY99Rv/s-l300.jpg,New,Lenovo,80X7001TUS,191376215201,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,"15.6""",,,,,,YOGA,,Intel Core i7-7700HQ 7th Gen.,Tablet/Laptop Convertible,2.80GH/z,16GB DDR4L Upgrade,,512GB SSD Upgrade,720,,,,,,,,,,,,,,,Intel Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,http://www.ebay.com/itm/NEW-Acer-NX-GJEAA-002-CB3-431-C6ZB-Chromebook-N3160-14-in-4GB-32GB-HD-Graphics/162626055217?hash=item25dd44ac31%3Ag%3AdssAAOSwzhRZjHzj,$345.98,NEW Acer NX.GJEAA.002 CB3-431-C6ZB Chromebook N3160 14-in 4GB 32GB HD Graphics,https://i.ebayimg.com/images/g/dssAAOSwzhRZjHzj/s-l300.jpg,New,Acer America Corp.,NX.GJEAA.002,888863814268,,Yes,,,,,,,,,,,3-cell,,,,Chrome OS,32GB,,,,,HD Graphics 400,,14-in,,,,,,,,Celeron,,1.60 GHz,,,,,4GB,CB3431C6ZB,Gold,Chromebook,N3160,Yes,Intel,Quad-core (4 Core),3.42 lb,CB3-431,1920 x 1080,Acer,888863814268,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,http://www.ebay.com/itm/NEW-Samsung-15-6-NoteBook-7-Spin-NP740U5L-Y04US-Intel-i7-2-5GHz-16GB-2TB-WS-10/201635302038?epid=226819880&hash=item2ef2668a96%3Ag%3A1XEAAOSwaB5Xm99M,$1,862.95,"NEW Samsung 15.6"" NoteBook 7 Spin NP740U5L-Y04US Intel i7 2.5GHz 16GB 2TB WS 10",https://i.ebayimg.com/images/g/1XEAAOSwaB5Xm99M/s-l300.jpg,New,Samsung,NP740U5L-Y02US,887276171838,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,"15.6""",,,,,,Spin,HDD (Hard Disk Drive),Intel Core i7 6th Gen.,Notebook/Laptop,2.50GHz,12GB,,1TB,NoteBook 7,,,Silver,,,,,,,,,,,2016,Dedicated Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,http://www.ebay.com/itm/Lenovo-Y70-80DU00BEUS-17-3-Touch-Screen-Laptop-Intel-Core-i7-8GB-Memory/291513583025?hash=item43df9045b1%3Ag%3AmJ4AAOSwHnFVoho0,$1,624.99,"Lenovo Y70 - 80DU00BEUS 17.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory",https://i.ebayimg.com/images/g/mJ4AAOSwHnFVoho0/s-l300.jpg,New,Lenovo,Y70 - 80DU00BEUS,889233490495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,http://www.ebay.com/itm/Dell-Latitude-E6440-Core-i5-4310M-2-7GHz-4GB-500GB-Backlit-Webcam-Win-7-Laptop/272876099628?hash=item3f88aed82c%3Ag%3A-TQAAOSw%7EAVYru8Y,$299.00,Dell Latitude E6440 Core i5-4310M 2.7GHz 4GB 500GB Backlit Webcam Win 7 Laptop,https://i.ebayimg.com/images/g/-TQAAOSw~AVYru8Y/s-l300.jpg,Seller refurbished,Dell,,Does not apply,Ship within 1-Day. Priority mail option available. 60-Days Warranty. Clean excellent condition with no major scratches and dents – Tested and guarantee fully working condition. Comes with AC charger and working battery. We test battery to make sure it holds charge. Laptop will be loaded with Operating System as stated in the item specifics. If you want to customize laptops with your preferred configurations (Larger HDD, SSD or Higher Memory), pls contact us for upgrade pricing or Discount for downgrade. We buy those memory and HDD at wholesale so, our upgrade fees are very reasonable. If you would like to have a windows 7 recovery partition on your hard drive, pls email us through ebay message AFTER you place the order. We can create one for you at no charge.,,,,,,,,,,,,,,,,Windows 7,,,,,,,,14in.,,,,,,Latitude,HDD (Hard Disk Drive),Intel Core i5 4th Gen.,Notebook/Laptop,2.70GHz,4GB,Professional 64-Bit,500GB,E6440,,,Silver,,,,,,,,1366x768,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,HDMI, USB 2.0, USB 3.0,Bluetooth, DVD+/-RW, Backlit Keyboard, Built-in Webcam,,60-Days,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,http://www.ebay.com/itm/NEW-Asus-Rog-GL552V-WDH76-15-6-Laptop-Core-i7-6700HQ-2-6GHz-24GB-2TB-WS-512GB/172361508088?epid=220011640&hash=item28218be4f8%3Ag%3AX-4AAOSw4shX8S%7EM,$2,349.95,"NEW Asus Rog GL552V-WDH76 15.6"" Laptop Core i7-6700HQ 2.6GHz 24GB 2TB WS + 512GB",https://i.ebayimg.com/images/g/X-4AAOSw4shX8S~M/s-l300.jpg,New,ASUS,GL552VW-DH74,889349191149,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,15.6in.,,,,,,ROG,HDD + SSD,Intel Core i7 6th Gen.,Notebook/Laptop,2.60GHz/ 3.60GHz Turbo Boost Tech,16GB,,2TB + 512GB SSD Upgrade,Rog,,,Silver,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,http://www.ebay.com/itm/NEW-Acer-NX-G55AA-011-C738T-C8Q2-Chromebook-N3060-11-6-in-4GB-16GB-HD-Graphics/182594790232?hash=item2a837f6358%3Ag%3AmqgAAOSw%7EFJZKazj,$363.98,NEW Acer NX.G55AA.011 C738T-C8Q2 Chromebook N3060 11.6-in 4GB 16GB HD Graphics,https://i.ebayimg.com/images/g/mqgAAOSw~FJZKazj/s-l300.jpg,New,Acer America Corp.,NX.G55AA.011,191114109717,,Yes,Shared,DDR3L SDRAM,,,,,,,,,,,,,Chrome OS,16GB,,,,Intel,HD Graphics 400,,11.6-in,,,,,,,,Celeron,,,,,,,4GB,C738TC8Q2,,Chromebook,N3060,Yes,Intel,Dual-core (2 Core),,,1366 x 768,,191114109717,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,http://www.ebay.com/itm/NEW-DELL-0Y8DRFX-XPS-Touch-SCRN-Laptop-13-3-i7-2-50GHz-16GB-512GB-SSD/172688050096?hash=item28350287b0%3Ag%3A0-MAAOSw%7Ey9ZIkz0,$1,949.99,"NEW DELL 0Y8DRFX XPS Touch-SCRN Laptop 13.3"" i7 2.50GHz 16GB 512GB SSD",https://i.ebayimg.com/images/g/0-MAAOSw~y9ZIkz0/s-l300.jpg,New,Dell 4K,0Y8DRFX,884116254386,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,"13.3""",,,,,,XPS,SSD (Solid State Drive),Intel Core i5 Extreme 7th Gen.,Notebook,2.50GHz,16GB,,512GB,0Y8DRFX,,,,,,,,,,,,,,,Dedicated Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,http://www.ebay.com/itm/NEW-HP-Pavilion-15-G014DX-15-6-Touch-SCRN-Laptop-AMD-A8-6410-2-0GHz-8GB-500GB/191830122560?epid=1537731354&hash=item2ca9f76040%3Ag%3AuXsAAOSwhh5TpExP,$819.95,"NEW HP Pavilion 15-G014DX 15.6"" Touch-SCRN Laptop AMD A8-6410 2.0GHz 8GB 500GB",https://i.ebayimg.com/images/g/uXsAAOSwhh5TpExP/s-l300.jpg,New,HP,15-G014DX,888793633649,,,,,,,,,,,,,,,,,Windows 8.1,,,,,,,,"15.6""",,,,,,Pavilion,,AMD A8-6410,Notebook/ Laptop,2.00 GHz,8GB Upgrade,,500 GB,15-G014DX,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,http://www.ebay.com/itm/NEW-HP-Pavilion-15-f100dx-15-6-Touch-SCRN-Laptop-AMD-A8-6410-2-0GHz-8GB-500GB/191830122561?epid=1137042251&hash=item2ca9f76041%3Ag%3AuXsAAOSwhh5TpExP,$859.95,"NEW HP Pavilion 15-f100dx 15.6"" Touch-SCRN Laptop AMD A8-6410 2.0GHz 8GB 500GB",https://i.ebayimg.com/images/g/uXsAAOSwhh5TpExP/s-l300.jpg,New,HP,15-f100dx,888793755914,,,,,,,,,,,,,,,,,Windows 8.1,,,,,,,,"15.6""",,,,,,Pavilion,,AMD A8-6410,Notebook/ Laptop,2.00 GHz,8GB Upgrade,,500 GB,15-f100dx,,,,,,,,,,,,,,2014,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,http://www.ebay.com/itm/New-Labtec-Media-Keyboard-PS2-Danish-Arabic-Swiss/182236654758?hash=item2a6e26aca6%3Ag%3ANVYAAOSwPfVZjbnn,$9.99,New! Labtec Media Keyboard PS2 Danish / Arabic /Swiss ,https://i.ebayimg.com/images/g/NVYAAOSwPfVZjbnn/s-l300.jpg,New,Labtec,Does Not Apply,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,http://www.ebay.com/itm/MOTION-MC-F5-CFT-003-WATERPROOF-TABLET-NOTEBOOK-i5-CPU-SSD-HARD-DRIVE-4GB-RAM/311932078881?epid=1327914113&hash=item48a099cb21%3Ag%3AvPcAAOSwpRRWnVGD,$334.75,MOTION MC-F5 CFT-003 WATERPROOF TABLET NOTEBOOK i5 CPU SSD HARD DRIVE 4GB RAM,https://i.ebayimg.com/images/g/vPcAAOSwpRRWnVGD/s-l300.jpg,Seller refurbished,Motion Computing,MC-F5 CFT-003,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,http://www.ebay.com/itm/Dell-Latitude-14-E6410-i5-M560-2-67GHz-4GB-RAM-250GB-HDD-Wi-Fi-Windows-10-PRO/253147667468?epid=219548427&hash=item3af0c6dc0c%3Ag%3A1nkAAOSwKoRZZTKy,$139.95,"Dell Latitude 14"" E6410 i5-M560 2.67GHz 4GB RAM 250GB HDD Wi-Fi Windows 10 PRO",https://i.ebayimg.com/images/g/1nkAAOSwKoRZZTKy/s-l300.jpg,Used,Dell,E6410,Does not apply,Windows 10 Installed & Activated! Battery and charger included! See description & pictures.,,,,,,,,,,,,,,,,Windows 10,,,,,,,,14in.,,,,,,Latitude,HDD (Hard Disk Drive),Intel Core i5 1st Gen.,Notebook/Laptop,2.67GHz,4GB,Professional,250GB,E6410,,,Gray,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,USB 2.0,Built-in Speakers, Built-in WIFI Adapter, Backlit Keyboard,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,http://www.ebay.com/itm/Asus-ASUS-2-in-1-13-3-Touchscreen-QHD-3200x1800-Intel-Core-i5-7Y54/152689122567?epid=223629101&hash=item238cfb1d07%3Ag%3AZX4AAOSwOzxZq8aO,$849.99,"Asus ASUS 2-in-1 - 13.3"" Touchscreen QHD+ (3200x1800) | Intel Core i5-7Y54",https://i.ebayimg.com/images/g/ZX4AAOSwOzxZq8aO/s-l300.jpg,New,ASUS,UX360CA-DBM2T,889349516218,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,13.3in.,,,,,,ZenBook,,Intel Core M,Notebook/Laptop,2.20GHz,8GB,,512GB,ZenBook Flip UX360CA,,,dark grey,,,,,,,,,,889349406816,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flip/Core i5|8GB|256 SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
